Practice_Code,Practice_Name,LA_CODE,GOR10CD,Age_Band,PSEEN_TOTAL
V06257,MISS SE HAWORTH,E06000050,E12000002,CHILD_12_months,598
V06260,Burton Family Dental Practice,E10000028,E12000005,ADULT_24_months,45
V06260,Burton Family Dental Practice,E10000028,E12000005,CHILD_12_months,968
V06260,MRS CM ARCHER,E10000028,E12000005,ADULT_24_months,15
V06260,MRS JD ROBSON,E10000028,E12000005,ADULT_24_months,34
V06261,Hughes & Owen Dental Care,E10000028,E12000005,ADULT_24_months,47
V06261,Hughes & Owen Dental Care,E10000028,E12000005,CHILD_12_months,454
V06261,MR PG OWEN,E10000028,E12000005,ADULT_24_months,10
V06261,MR PN RICHARDS,E10000028,E12000005,ADULT_24_months,7
V06261,MRS JA DAVIES,E10000028,E12000005,ADULT_24_months,17
V06262,Distal Point Limited,E10000015,E12000006,ADULT_24_months,21334
V06262,Distal Point Limited,E10000015,E12000006,CHILD_12_months,7894
V06263,Oxfordshire Priority Dental Service,E10000025,E12000008,ADULT_24_months,361
V06263,Oxfordshire Priority Dental Service,E10000025,E12000008,CHILD_12_months,358
V06264,Oxfordshire Priority Dental Service,E10000025,E12000008,ADULT_24_months,628
V06264,Oxfordshire Priority Dental Service,E10000025,E12000008,CHILD_12_months,397
V06266,Mr L Powell & Ms R Murray,E10000025,E12000008,ADULT_24_months,4872
V06266,Mr L Powell & Ms R Murray,E10000025,E12000008,CHILD_12_months,1418
V06267,IDH Limited,E10000025,E12000008,ADULT_24_months,7532
V06267,IDH Limited,E10000025,E12000008,CHILD_12_months,2134
V06268,Bicester Dental Care,E10000025,E12000008,ADULT_24_months,2293
V06268,Bicester Dental Care,E10000025,E12000008,CHILD_12_months,802
V06269,"Mr M Takhayori, Mrs P Massoudi",E09000005,E12000007,ADULT_24_months,1749
V06269,"Mr M Takhayori, Mrs P Massoudi",E09000005,E12000007,CHILD_12_months,677
V06271,Greytown Dental Practice,E10000025,E12000008,ADULT_24_months,8643
V06271,Greytown Dental Practice,E10000025,E12000008,CHILD_12_months,3119
V06272,Time for Teeth Ltd,E10000025,E12000008,ADULT_24_months,197
V06273,MS AR LOCKYER,E10000025,E12000008,ADULT_24_months,198
V06273,MS AR LOCKYER,E10000025,E12000008,CHILD_12_months,379
V06275,MR S BHOGAITA,E10000015,E12000006,ADULT_24_months,4864
V06275,MR S BHOGAITA,E10000015,E12000006,CHILD_12_months,1280
V06276,OASIS DENTAL CARE LTD,E10000028,E12000005,ADULT_24_months,14474
V06276,OASIS DENTAL CARE LTD,E10000028,E12000005,CHILD_12_months,4091
V06277,MR NS SHAH,E10000015,E12000006,ADULT_24_months,454
V06277,MR NS SHAH,E10000015,E12000006,CHILD_12_months,358
V06278,Crystal Smile Dental Care,E09000005,E12000007,ADULT_24_months,196
V06278,Crystal Smile Dental Care,E09000005,E12000007,CHILD_12_months,78
V06279,MR F RAMEZANI,E09000005,E12000007,ADULT_24_months,2755
V06279,MR F RAMEZANI,E09000005,E12000007,CHILD_12_months,865
V06280,Linden Avenue Partnership,E10000014,E12000008,ADULT_24_months,169
V06280,Linden Avenue Partnership,E10000014,E12000008,CHILD_12_months,754
V06282,Dr Gregory Lai & Dr Nicholas Lai & Associates,E09000005,E12000007,ADULT_24_months,1361
V06282,Dr Gregory Lai & Dr Nicholas Lai & Associates,E09000005,E12000007,CHILD_12_months,433
V06283,Redbourn Dental Care,E10000015,E12000006,ADULT_24_months,1004
V06283,Redbourn Dental Care,E10000015,E12000006,CHILD_12_months,849
V06285,MR NN LAI,E09000005,E12000007,ADULT_24_months,10
V06285,MR NN LAI,E09000005,E12000007,CHILD_12_months,93
V06285,Mr Jason Lai and Mr Gregory Lai,E09000005,E12000007,ADULT_24_months,773
V06285,Mr Jason Lai and Mr Gregory Lai,E09000005,E12000007,CHILD_12_months,374
V06287,Mr P Cranfield and Mr V Gehani,E10000015,E12000006,ADULT_24_months,2293
V06287,Mr P Cranfield and Mr V Gehani,E10000015,E12000006,CHILD_12_months,430
V06288,PD Dental Care Ltd,E06000050,E12000002,ADULT_24_months,183
V06288,PD Dental Care Ltd,E06000050,E12000002,CHILD_12_months,528
V06297,Marford Dental Practice,E10000015,E12000006,ADULT_24_months,2078
V06297,Marford Dental Practice,E10000015,E12000006,CHILD_12_months,921
V06305,The Loughton Dental Practice,E10000012,E12000006,ADULT_24_months,4867
V06305,The Loughton Dental Practice,E10000012,E12000006,CHILD_12_months,807
V06307,"Mr G. S. Bajwa,  Mr F. Desai & Mr R. J. Lambert",E10000018,E12000004,ADULT_24_months,1624
V06307,"Mr G. S. Bajwa,  Mr F. Desai & Mr R. J. Lambert",E10000018,E12000004,CHILD_12_months,551
V06308,Broadway Dental Clinic,E10000012,E12000006,ADULT_24_months,5264
V06308,Broadway Dental Clinic,E10000012,E12000006,CHILD_12_months,1529
V06319,MR K SHETH,E10000012,E12000006,ADULT_24_months,313
V06319,MR K SHETH,E10000012,E12000006,CHILD_12_months,243
V06319,MRS K VINCENT,E10000012,E12000006,ADULT_24_months,391
V06319,MRS K VINCENT,E10000012,E12000006,CHILD_12_months,258
V06322,MR PL ISAACS,E10000012,E12000006,ADULT_24_months,37
V06322,MR PL ISAACS,E10000012,E12000006,CHILD_12_months,229
V06324,Whitehouse Dental Practice,E10000012,E12000006,ADULT_24_months,319
V06324,Whitehouse Dental Practice,E10000012,E12000006,CHILD_12_months,314
V06326,Valley Dental Practice,E10000012,E12000006,ADULT_24_months,6135
V06326,Valley Dental Practice,E10000012,E12000006,CHILD_12_months,1536
V06328,Chigwell Dental Practice,E10000012,E12000006,ADULT_24_months,2799
V06328,Chigwell Dental Practice,E10000012,E12000006,CHILD_12_months,727
V06330,MR SJ JACKSON,E10000012,E12000006,ADULT_24_months,33
V06330,MR SJ JACKSON,E10000012,E12000006,CHILD_12_months,141
V06330,Mr   C  Wallis,E10000012,E12000006,ADULT_24_months,21
V06330,Mr   C  Wallis,E10000012,E12000006,CHILD_12_months,229
V06331,Alexander Dental Practice,E10000012,E12000006,ADULT_24_months,1406
V06331,Alexander Dental Practice,E10000012,E12000006,CHILD_12_months,372
V06332,Market Square Dental Practice,E10000012,E12000006,ADULT_24_months,2887
V06332,Market Square Dental Practice,E10000012,E12000006,CHILD_12_months,688
V06333,Cobbins Brook Dental Practice,E10000012,E12000006,ADULT_24_months,3181
V06333,Cobbins Brook Dental Practice,E10000012,E12000006,CHILD_12_months,1107
V06336,MRS SK RANA,E10000012,E12000006,ADULT_24_months,103
V06336,MRS SK RANA,E10000012,E12000006,CHILD_12_months,63
V06341,MR CP CALDWELL,E06000050,E12000002,ADULT_24_months,78
V06341,MR CP CALDWELL,E06000050,E12000002,CHILD_12_months,588
V06342,David Holloman Dentistry Ltd,E06000019,E12000005,ADULT_24_months,244
V06342,David Holloman Dentistry Ltd,E06000019,E12000005,CHILD_12_months,269
V06342,MRS JA SMITH,E06000019,E12000005,ADULT_24_months,1825
V06342,MRS JA SMITH,E06000019,E12000005,CHILD_12_months,410
V06343,Petrie Tucker & Partners Ltd,E10000008,E12000009,ADULT_24_months,8056
V06343,Petrie Tucker & Partners Ltd,E10000008,E12000009,CHILD_12_months,2096
V06345,Chequer Hall Dental Practice,E10000003,E12000006,ADULT_24_months,12006
V06345,Chequer Hall Dental Practice,E10000003,E12000006,CHILD_12_months,3795
V06346,Bilston Dental Surgery,E08000031,E12000005,ADULT_24_months,4582
V06346,Bilston Dental Surgery,E08000031,E12000005,CHILD_12_months,1159
V06347,Purleys Dental Care,E10000015,E12000006,ADULT_24_months,345
V06347,Purleys Dental Care,E10000015,E12000006,CHILD_12_months,838
V06349,MR AJ ADEY,E08000031,E12000005,ADULT_24_months,3
V06349,MR AJ ADEY,E08000031,E12000005,CHILD_12_months,7
V06350,Antrim House Dental Practice,E08000031,E12000005,ADULT_24_months,7732
V06350,Antrim House Dental Practice,E08000031,E12000005,CHILD_12_months,2222
V06351,City Dental Practice,E08000031,E12000005,ADULT_24_months,3544
V06351,City Dental Practice,E08000031,E12000005,CHILD_12_months,1469
V06352,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000031,E12000005,ADULT_24_months,2077
V06352,"Balbir S Bhandal, Amrik S Bhandal & Baljit S Bhandal",E08000031,E12000005,CHILD_12_months,594
V06354,Aesthetics Dental and Implant Surgery,E08000031,E12000005,ADULT_24_months,1681
V06354,Aesthetics Dental and Implant Surgery,E08000031,E12000005,CHILD_12_months,462
V06355,MR JS CHUHAN,E08000031,E12000005,ADULT_24_months,2352
V06355,MR JS CHUHAN,E08000031,E12000005,CHILD_12_months,491
V06358,MR MA ILYAS,E08000031,E12000005,ADULT_24_months,3765
V06358,MR MA ILYAS,E08000031,E12000005,CHILD_12_months,1180
V06359,Dr M Gibbons & Associates,E08000031,E12000005,ADULT_24_months,606
V06359,Dr M Gibbons & Associates,E08000031,E12000005,CHILD_12_months,180
V06359,MR M GIBBONS,E08000031,E12000005,ADULT_24_months,2151
V06359,MR M GIBBONS,E08000031,E12000005,CHILD_12_months,829
V06360,Lansdowne Dental,E08000031,E12000005,ADULT_24_months,2614
V06360,Lansdowne Dental,E08000031,E12000005,CHILD_12_months,927
V06361,St Leonard's Dental Practice Ltd,E10000008,E12000009,ADULT_24_months,6040
V06361,St Leonard's Dental Practice Ltd,E10000008,E12000009,CHILD_12_months,1165
V06363,MR AC POWELL,E10000008,E12000009,ADULT_24_months,107
V06363,MR AC POWELL,E10000008,E12000009,CHILD_12_months,110
V06363,MRS P SELLEY,E10000008,E12000009,ADULT_24_months,99
V06363,MRS P SELLEY,E10000008,E12000009,CHILD_12_months,123
V06365,Dr V Ansari,E08000031,E12000005,ADULT_24_months,684
V06365,Dr V Ansari,E08000031,E12000005,CHILD_12_months,259
V06366,MR AJ KIMPTON,E08000031,E12000005,ADULT_24_months,7687
V06366,MR AJ KIMPTON,E08000031,E12000005,CHILD_12_months,1740
V06369,Pinhoe Dental Centre Limited,E10000008,E12000009,ADULT_24_months,8596
V06369,Pinhoe Dental Centre Limited,E10000008,E12000009,CHILD_12_months,2607
V06370,Alluradent Ltd,E06000040,E12000008,ADULT_24_months,4359
V06370,Alluradent Ltd,E06000040,E12000008,CHILD_12_months,1828
V06371,Broseley Dental Practice Ltd,E06000051,E12000005,ADULT_24_months,983
V06371,Broseley Dental Practice Ltd,E06000051,E12000005,CHILD_12_months,316
V06372,"Babber,Khabra and Frankel",E06000040,E12000008,ADULT_24_months,60
V06372,"Babber,Khabra and Frankel",E06000040,E12000008,CHILD_12_months,240
V06373,Mr Ahmed Alshafi,E06000040,E12000008,ADULT_24_months,181
V06373,Mr Ahmed Alshafi,E06000040,E12000008,CHILD_12_months,339
V06374,MRS JP BENNETT,E06000040,E12000008,ADULT_24_months,2091
V06374,MRS JP BENNETT,E06000040,E12000008,CHILD_12_months,1134
V06375,The Visiting Dental Service Ltd,E10000008,E12000009,ADULT_24_months,527
V06375,Whitecross Dental Care Limited,E10000008,E12000009,ADULT_24_months,5770
V06375,Whitecross Dental Care Limited,E10000008,E12000009,CHILD_12_months,1458
V06376,DEN DENTAL GROUP PRACTICE LLP,E10000008,E12000009,ADULT_24_months,1349
V06376,DEN DENTAL GROUP PRACTICE LLP,E10000008,E12000009,CHILD_12_months,393
V06377,MR A PATEL,E10000015,E12000006,ADULT_24_months,2952
V06377,MR A PATEL,E10000015,E12000006,CHILD_12_months,816
V06378,Broadwater Dental Practice,E10000015,E12000006,ADULT_24_months,3764
V06378,Broadwater Dental Practice,E10000015,E12000006,CHILD_12_months,1030
V06379,Herts Urgent Dental Care (Out of Hours) Ltd,E10000015,E12000006,ADULT_24_months,1636
V06379,Herts Urgent Dental Care (Out of Hours) Ltd,E10000015,E12000006,CHILD_12_months,163
V06379,MR AA YELLON,E10000015,E12000006,ADULT_24_months,4619
V06379,MR AA YELLON,E10000015,E12000006,CHILD_12_months,1730
V06380,Hydean Dental Practice,E10000015,E12000006,ADULT_24_months,4197
V06380,Hydean Dental Practice,E10000015,E12000006,CHILD_12_months,975
V06382,MISS SS WADHWANI,E10000015,E12000006,ADULT_24_months,2869
V06382,MISS SS WADHWANI,E10000015,E12000006,CHILD_12_months,1010
V06382,MR V GEHANI,E10000015,E12000006,ADULT_24_months,2052
V06382,MR V GEHANI,E10000015,E12000006,CHILD_12_months,792
V06384,MR SK SHAH,E10000015,E12000006,ADULT_24_months,1213
V06384,MR SK SHAH,E10000015,E12000006,CHILD_12_months,317
V06387,MR HP PATEL,E08000001,E12000002,ADULT_24_months,196
V06387,MR HP PATEL,E08000001,E12000002,CHILD_12_months,264
V06390,MR SR LOWE,E08000031,E12000005,ADULT_24_months,2970
V06390,MR SR LOWE,E08000031,E12000005,CHILD_12_months,589
V06391,MR DL DALY,E08000031,E12000005,ADULT_24_months,69
V06391,MR DL DALY,E08000031,E12000005,CHILD_12_months,95
V06391,MRS EH ROBERTS,E08000031,E12000005,ADULT_24_months,64
V06391,MRS EH ROBERTS,E08000031,E12000005,CHILD_12_months,78
V06392,MRS CS ILYAS,E08000031,E12000005,ADULT_24_months,2354
V06392,MRS CS ILYAS,E08000031,E12000005,CHILD_12_months,815
V06393,MR J SINGH,E08000031,E12000005,ADULT_24_months,2576
V06393,MR J SINGH,E08000031,E12000005,CHILD_12_months,1820
V06394,MR DW PANNELL,E08000031,E12000005,ADULT_24_months,3735
V06394,MR DW PANNELL,E08000031,E12000005,CHILD_12_months,605
V06395,MR F SHOJA-ASSADI,E08000031,E12000005,ADULT_24_months,2543
V06395,MR F SHOJA-ASSADI,E08000031,E12000005,CHILD_12_months,939
V06395,MRS N SHOJA-ASSADI,E08000031,E12000005,ADULT_24_months,90
V06395,MRS N SHOJA-ASSADI,E08000031,E12000005,CHILD_12_months,42
V06398,MR JJ KEAVNEY,E08000003,E12000002,ADULT_24_months,918
V06398,MR JJ KEAVNEY,E08000003,E12000002,CHILD_12_months,99
V06399,Coalway Road Dental Practice,E08000031,E12000005,ADULT_24_months,3441
V06399,Coalway Road Dental Practice,E08000031,E12000005,CHILD_12_months,1129
V06400,East Road Care Ltd.,E08000003,E12000002,ADULT_24_months,1077
V06400,East Road Care Ltd.,E08000003,E12000002,CHILD_12_months,460
V06401,MISS AT SARWAR,E08000003,E12000002,ADULT_24_months,989
V06401,MISS AT SARWAR,E08000003,E12000002,CHILD_12_months,442
V06402,"Titley, Darby, Dehal and Associates",E08000031,E12000005,ADULT_24_months,5691
V06402,"Titley, Darby, Dehal and Associates",E08000031,E12000005,CHILD_12_months,1476
V06403,MR MI WEBB,E08000031,E12000005,ADULT_24_months,339
V06403,MR MI WEBB,E08000031,E12000005,CHILD_12_months,169
V06403,MR WW YIP,E08000031,E12000005,ADULT_24_months,608
V06403,MR WW YIP,E08000031,E12000005,CHILD_12_months,272
V06404,MR B GUPTA,E08000031,E12000005,ADULT_24_months,377
V06404,MR B GUPTA,E08000031,E12000005,CHILD_12_months,252
V06405,MR KS AULAK,E08000031,E12000005,ADULT_24_months,6760
V06405,MR KS AULAK,E08000031,E12000005,CHILD_12_months,1493
V06406,MR S AHMED,E08000003,E12000002,ADULT_24_months,1284
V06406,MR S AHMED,E08000003,E12000002,CHILD_12_months,324
V06407,PCT Dental Services,E08000031,E12000005,ADULT_24_months,69
V06410,MRS SC ROCHFORD,E08000003,E12000002,ADULT_24_months,7847
V06410,MRS SC ROCHFORD,E08000003,E12000002,CHILD_12_months,3457
V06411,Birchfields Family Dental Care,E08000003,E12000002,ADULT_24_months,1464
V06411,Birchfields Family Dental Care,E08000003,E12000002,CHILD_12_months,553
V06412,Wood & Woolfstein Dental Surgery,E08000003,E12000002,ADULT_24_months,6671
V06412,Wood & Woolfstein Dental Surgery,E08000003,E12000002,CHILD_12_months,2562
V06413,MR C POTTS,E08000003,E12000002,ADULT_24_months,1249
V06413,MR C POTTS,E08000003,E12000002,CHILD_12_months,492
V06415,MS T KHAN,E08000003,E12000002,ADULT_24_months,2297
V06415,MS T KHAN,E08000003,E12000002,CHILD_12_months,725
V06416,Dr I Saleem & Colleagues Dental Practice,E08000003,E12000002,ADULT_24_months,5414
V06416,Dr I Saleem & Colleagues Dental Practice,E08000003,E12000002,CHILD_12_months,2896
V06418,Xeon Smiles UK Ltd,E06000049,E12000002,ADULT_24_months,3370
V06418,Xeon Smiles UK Ltd,E06000049,E12000002,CHILD_12_months,1193
V06422,Mr K Hanji,E08000003,E12000002,ADULT_24_months,5142
V06422,Mr K Hanji,E08000003,E12000002,CHILD_12_months,1465
V06424,Cleobury Dental Practice Partnership,E06000051,E12000005,ADULT_24_months,4792
V06424,Cleobury Dental Practice Partnership,E06000051,E12000005,CHILD_12_months,1227
V06426,Alpha Dental Studio,E10000023,E12000003,ADULT_24_months,3910
V06426,Alpha Dental Studio,E10000023,E12000003,CHILD_12_months,1440
V06427,MR V MIRZAYAN,E06000026,E12000009,ADULT_24_months,3
V06427,MR V MIRZAYAN,E06000026,E12000009,CHILD_12_months,19
V06428,Malpas House Family Dental Practice,E10000023,E12000003,ADULT_24_months,578
V06428,Malpas House Family Dental Practice,E10000023,E12000003,CHILD_12_months,873
V06429,MR SK MALIK,E09000031,E12000007,ADULT_24_months,1881
V06429,MR SK MALIK,E09000031,E12000007,CHILD_12_months,879
V06431,MR RK LINTON,E10000016,E12000008,ADULT_24_months,186
V06431,MR RK LINTON,E10000016,E12000008,CHILD_12_months,190
V06431,MRS C LUPIN,E10000016,E12000008,ADULT_24_months,175
V06431,MRS C LUPIN,E10000016,E12000008,CHILD_12_months,301
V06432,MR ES BYRNE,E06000055,E12000006,ADULT_24_months,540
V06432,MR ES BYRNE,E06000055,E12000006,CHILD_12_months,868
V06433,Courtenay Dental Ltd,E06000026,E12000009,ADULT_24_months,2664
V06433,Courtenay Dental Ltd,E06000026,E12000009,CHILD_12_months,1235
V06434,Fern Cottage Dental Practice,E08000016,E12000003,ADULT_24_months,5254
V06434,Fern Cottage Dental Practice,E08000016,E12000003,CHILD_12_months,1049
V06435,MR UH PATEL,E06000055,E12000006,ADULT_24_months,4066
V06435,MR UH PATEL,E06000055,E12000006,CHILD_12_months,1443
V06436,MRS GK PALAHEY,E10000018,E12000004,ADULT_24_months,2227
V06436,MRS GK PALAHEY,E10000018,E12000004,CHILD_12_months,609
V06439,MISS AM BROKENSHIRE,E06000055,E12000006,ADULT_24_months,50
V06439,MISS AM BROKENSHIRE,E06000055,E12000006,CHILD_12_months,505
V06439,MISS U MADHAV,E06000055,E12000006,ADULT_24_months,56
V06439,MISS U MADHAV,E06000055,E12000006,CHILD_12_months,583
V06439,Uma Madhav,E06000055,E12000006,ADULT_24_months,45
V06439,Uma Madhav,E06000055,E12000006,CHILD_12_months,451
V06441,MR HS GILL,E08000031,E12000005,ADULT_24_months,3107
V06441,MR HS GILL,E08000031,E12000005,CHILD_12_months,1031
V06442,Dudley Road Dental Practice,E08000031,E12000005,ADULT_24_months,5674
V06442,Dudley Road Dental Practice,E08000031,E12000005,CHILD_12_months,2413
V06442,MR J SINGH,E08000031,E12000005,ADULT_24_months,1652
V06444,Castle Care Dental Practice,E08000029,E12000005,ADULT_24_months,3944
V06444,Castle Care Dental Practice,E08000029,E12000005,CHILD_12_months,1098
V06445,MR RJ GOEL,E06000055,E12000006,ADULT_24_months,47
V06445,MR RJ GOEL,E06000055,E12000006,CHILD_12_months,241
V06446,MR A McGREGOR AND DR M MOKHTARI,E06000055,E12000006,ADULT_24_months,1538
V06446,MR A McGREGOR AND DR M MOKHTARI,E06000055,E12000006,CHILD_12_months,308
V06446,MR AM MCGREGOR,E06000055,E12000006,ADULT_24_months,1995
V06446,MR AM MCGREGOR,E06000055,E12000006,CHILD_12_months,277
V06446,MR M MOKHTARI,E06000055,E12000006,ADULT_24_months,1607
V06446,MR M MOKHTARI,E06000055,E12000006,CHILD_12_months,217
V06447,Richard Flanagan and Associates Ltd,E10000016,E12000008,ADULT_24_months,129
V06447,Richard Flanagan and Associates Ltd,E10000016,E12000008,CHILD_12_months,346
V06448,"J Ahmad, M Hallen, A Persson & A Alfredsson",E10000018,E12000004,ADULT_24_months,1719
V06448,"J Ahmad, M Hallen, A Persson & A Alfredsson",E10000018,E12000004,CHILD_12_months,357
V06449,MR M VESALI JAFARABADI,E06000055,E12000006,ADULT_24_months,2871
V06449,MR M VESALI JAFARABADI,E06000055,E12000006,CHILD_12_months,784
V06449,MRS N ADL-SOLTANI,E06000055,E12000006,ADULT_24_months,2644
V06449,MRS N ADL-SOLTANI,E06000055,E12000006,CHILD_12_months,740
V06451,"Mr S Nicol, Mr R Bryant, Mr E Coyle and Ms M Yates",E06000031,E12000006,ADULT_24_months,766
V06451,"Mr S Nicol, Mr R Bryant, Mr E Coyle and Ms M Yates",E06000031,E12000006,CHILD_12_months,460
V06451,Onefiveseven Partnership,E06000031,E12000006,ADULT_24_months,6468
V06451,Onefiveseven Partnership,E06000031,E12000006,CHILD_12_months,2069
V06452,MR KS RATRA,E08000031,E12000005,ADULT_24_months,2921
V06452,MR KS RATRA,E08000031,E12000005,CHILD_12_months,1022
V06453,MR R HUTCHISON,E10000016,E12000008,ADULT_24_months,47
V06453,MR R HUTCHISON,E10000016,E12000008,CHILD_12_months,0
V06458,MR CH LEWNS,E10000016,E12000008,ADULT_24_months,18
V06459,MR A PELUSO,E06000055,E12000006,ADULT_24_months,3338
V06459,MR A PELUSO,E06000055,E12000006,CHILD_12_months,990
V06461,Mr R Naidoo and Mrs S Naidoo,E06000055,E12000006,ADULT_24_months,3152
V06461,Mr R Naidoo and Mrs S Naidoo,E06000055,E12000006,CHILD_12_months,1177
V06467,MR VM MOODALEY,E10000016,E12000008,ADULT_24_months,1222
V06467,MR VM MOODALEY,E10000016,E12000008,CHILD_12_months,650
